dataset,depth,run,type,tau_0,varrho,key_beta_p,beta_p,objective_value,optimality_gap,time,actual_time,same_pieces,gamma,z_frac,z_counts,train_frac,train_constraint_gap,train_counts,test_frac,test_constraint_gap,test_counts,test_train_gap,vio_asm_equal_0,vio_asm_interval,vio_feasibilitytol,vio_asm_equal_0_rate,vio_asm_interval_rate,vio_feasibilitytol_rate,z_integrality_vio,train_acc,test_acc,train_prec,test_prec
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.68,0.5679347826086956,0.7607655502392348,1173.5416729450226,1175.7450108528137,,0.0,"{'acc_margin': 0.568, 'prec1': 0.775, 'prec2': 0.491, 'prec3': 0.49}","{'acc_margin': {'nm': 627.0, 'dm': 1104}, 1: {'nm': 234.0, 'dm': 302.0}, 2: {'nm': 111.0, 'dm': 226.0}, 3: {'nm': 282.0, 'dm': 576.0}}","{'acc': 0.568, 'acc_margin': 0.568, 'prec1': 0.775, 'prec2': 0.491, 'prec3': 0.49}",{'prec1': 0},"{'acc': {'nm': 627, 'dm': 1104}, 'acc_margin': {'nm': 627, 'dm': 1104}, 'prec1': {'nm': 234, 'dm': 302}, 'prec2': {'nm': 111, 'dm': 226}, 'prec3': {'nm': 282, 'dm': 576}}","{'acc': 0.561, 'acc_margin': 0.561, 'prec1': 0.694, 'prec2': 0.561, 'prec3': 0.473}",{'prec1': 0},"{'acc': {'nm': 207, 'dm': 369}, 'acc_margin': {'nm': 207, 'dm': 369}, 'prec1': {'nm': 84, 'dm': 121}, 'prec2': {'nm': 37, 'dm': 66}, 'prec3': {'nm': 86, 'dm': 182}}","{'acc': -0.007, 'acc_margin': -0.007, 'prec1': -0.081, 'prec2': 0.07, 'prec3': -0.017}",0,0,0,0.0,0.0,0.0,0,0.568,0.561,0.775,0.694
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.68,0.592391304347826,0.6880733944954129,1164.4382364749908,1166.673716545105,,0.0,"{'acc_margin': 0.592, 'prec1': 0.787, 'prec2': 0.553, 'prec3': 0.498}","{'acc_margin': {'nm': 654.0, 'dm': 1104}, 1: {'nm': 255.0, 'dm': 324.0}, 2: {'nm': 104.0, 'dm': 188.0}, 3: {'nm': 295.0, 'dm': 592.0}}","{'acc': 0.592, 'acc_margin': 0.592, 'prec1': 0.787, 'prec2': 0.553, 'prec3': 0.498}",{'prec1': 0},"{'acc': {'nm': 654, 'dm': 1104}, 'acc_margin': {'nm': 654, 'dm': 1104}, 'prec1': {'nm': 255, 'dm': 324}, 'prec2': {'nm': 104, 'dm': 188}, 'prec3': {'nm': 295, 'dm': 592}}","{'acc': 0.547, 'acc_margin': 0.534, 'prec1': 0.745, 'prec2': 0.509, 'prec3': 0.467}",{'prec1': 0},"{'acc': {'nm': 202, 'dm': 369}, 'acc_margin': {'nm': 197, 'dm': 369}, 'prec1': {'nm': 73, 'dm': 98}, 'prec2': {'nm': 29, 'dm': 57}, 'prec3': {'nm': 100, 'dm': 214}}","{'acc': -0.045, 'acc_margin': -0.058, 'prec1': -0.042, 'prec2': -0.044, 'prec3': -0.031}",0,0,0,0.0,0.0,0.0,0,0.592,0.547,0.787,0.745
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.7,0.5769927536231884,0.7331240188383047,1074.8243777751923,1077.1347501277924,,0.0,"{'acc_margin': 0.577, 'prec1': 0.815, 'prec2': 0.549, 'prec3': 0.481}","{'acc_margin': {'nm': 637.0, 'dm': 1104}, 1: {'nm': 229.0, 'dm': 281.0}, 2: {'nm': 107.0, 'dm': 195.0}, 3: {'nm': 302.0, 'dm': 628.0}}","{'acc': 0.578, 'acc_margin': 0.577, 'prec1': 0.815, 'prec2': 0.549, 'prec3': 0.481}",{'prec1': 0},"{'acc': {'nm': 638, 'dm': 1104}, 'acc_margin': {'nm': 637, 'dm': 1104}, 'prec1': {'nm': 229, 'dm': 281}, 'prec2': {'nm': 107, 'dm': 195}, 'prec3': {'nm': 302, 'dm': 628}}","{'acc': 0.518, 'acc_margin': 0.515, 'prec1': 0.737, 'prec2': 0.448, 'prec3': 0.44}",{'prec1': 0},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 190, 'dm': 369}, 'prec1': {'nm': 70, 'dm': 95}, 'prec2': {'nm': 30, 'dm': 67}, 'prec3': {'nm': 91, 'dm': 207}}","{'acc': -0.06, 'acc_margin': -0.062, 'prec1': -0.078, 'prec2': -0.101, 'prec3': -0.041}",0,0,0,0.0,0.0,0.0,0,0.578,0.518,0.815,0.737
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.7,0.5742753623188405,0.7413249211356471,1271.0868346691132,1273.574942111969,,0.0,"{'acc_margin': 0.574, 'prec1': 0.816, 'prec2': 0.595, 'prec3': 0.472}","{'acc_margin': {'nm': 634.0, 'dm': 1104}, 1: {'nm': 235.0, 'dm': 288.0}, 2: {'nm': 69.0, 'dm': 116.0}, 3: {'nm': 331.0, 'dm': 701.0}}","{'acc': 0.575, 'acc_margin': 0.574, 'prec1': 0.819, 'prec2': 0.595, 'prec3': 0.472}",{'prec1': 0},"{'acc': {'nm': 635, 'dm': 1104}, 'acc_margin': {'nm': 634, 'dm': 1104}, 'prec1': {'nm': 235, 'dm': 287}, 'prec2': {'nm': 69, 'dm': 116}, 'prec3': {'nm': 331, 'dm': 701}}","{'acc': 0.485, 'acc_margin': 0.48, 'prec1': 0.723, 'prec2': 0.469, 'prec3': 0.409}",{'prec1': 0},"{'acc': {'nm': 179, 'dm': 369}, 'acc_margin': {'nm': 177, 'dm': 369}, 'prec1': {'nm': 60, 'dm': 83}, 'prec2': {'nm': 15, 'dm': 32}, 'prec3': {'nm': 104, 'dm': 254}}","{'acc': -0.09, 'acc_margin': -0.094, 'prec1': -0.096, 'prec2': -0.126, 'prec3': -0.063}",0,0,0,0.0,0.0,0.0,0,0.575,0.485,0.819,0.723
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.7,0.5634057971014493,0.7749196141479098,995.4331243038177,997.7224822044373,,0.0,"{'acc_margin': 0.563, 'prec1': 0.769, 'prec2': 0.524, 'prec3': 0.477}","{'acc_margin': {'nm': 622.0, 'dm': 1104}, 1: {'nm': 230.0, 'dm': 299.0}, 2: {'nm': 98.0, 'dm': 187.0}, 3: {'nm': 295.0, 'dm': 618.0}}","{'acc': 0.564, 'acc_margin': 0.563, 'prec1': 0.769, 'prec2': 0.524, 'prec3': 0.477}",{'prec1': 0},"{'acc': {'nm': 623, 'dm': 1104}, 'acc_margin': {'nm': 622, 'dm': 1104}, 'prec1': {'nm': 230, 'dm': 299}, 'prec2': {'nm': 98, 'dm': 187}, 'prec3': {'nm': 295, 'dm': 618}}","{'acc': 0.566, 'acc_margin': 0.566, 'prec1': 0.694, 'prec2': 0.647, 'prec3': 0.467}",{'prec1': -0.006},"{'acc': {'nm': 209, 'dm': 369}, 'acc_margin': {'nm': 209, 'dm': 369}, 'prec1': {'nm': 84, 'dm': 121}, 'prec2': {'nm': 33, 'dm': 51}, 'prec3': {'nm': 92, 'dm': 197}}","{'acc': 0.002, 'acc_margin': 0.003, 'prec1': -0.075, 'prec2': 0.123, 'prec3': -0.01}",0,0,0,0.0,0.0,0.0,0,0.564,0.566,0.769,0.694
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.7,0.5769927536231884,0.7331240188383047,1391.1948447227478,1393.4746587276459,,0.0,"{'acc_margin': 0.577, 'prec1': 0.807, 'prec2': 0.504, 'prec3': 0.483}","{'acc_margin': {'nm': 637.0, 'dm': 1104}, 1: {'nm': 246.0, 'dm': 305.0}, 2: {'nm': 115.0, 'dm': 228.0}, 3: {'nm': 276.0, 'dm': 571.0}}","{'acc': 0.577, 'acc_margin': 0.577, 'prec1': 0.807, 'prec2': 0.504, 'prec3': 0.483}",{'prec1': 0},"{'acc': {'nm': 637, 'dm': 1104}, 'acc_margin': {'nm': 637, 'dm': 1104}, 'prec1': {'nm': 246, 'dm': 305}, 'prec2': {'nm': 115, 'dm': 228}, 'prec3': {'nm': 276, 'dm': 571}}","{'acc': 0.528, 'acc_margin': 0.523, 'prec1': 0.767, 'prec2': 0.442, 'prec3': 0.455}",{'prec1': 0},"{'acc': {'nm': 195, 'dm': 369}, 'acc_margin': {'nm': 193, 'dm': 369}, 'prec1': {'nm': 69, 'dm': 90}, 'prec2': {'nm': 34, 'dm': 77}, 'prec3': {'nm': 92, 'dm': 202}}","{'acc': -0.049, 'acc_margin': -0.054, 'prec1': -0.04, 'prec2': -0.062, 'prec3': -0.028}",0,0,0,0.0,0.0,0.0,0,0.577,0.528,0.807,0.767
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.72,0.5778985507246377,0.7304075235109717,1078.635451078415,1080.8945116996765,,0.0,"{'acc_margin': 0.578, 'prec1': 0.814, 'prec2': 0.57, 'prec3': 0.48}","{'acc_margin': {'nm': 638.0, 'dm': 1104}, 1: {'nm': 223.0, 'dm': 274.0}, 2: {'nm': 106.0, 'dm': 186.0}, 3: {'nm': 309.0, 'dm': 644.0}}","{'acc': 0.578, 'acc_margin': 0.578, 'prec1': 0.814, 'prec2': 0.57, 'prec3': 0.48}",{'prec1': 0},"{'acc': {'nm': 638, 'dm': 1104}, 'acc_margin': {'nm': 638, 'dm': 1104}, 'prec1': {'nm': 223, 'dm': 274}, 'prec2': {'nm': 106, 'dm': 186}, 'prec3': {'nm': 309, 'dm': 644}}","{'acc': 0.523, 'acc_margin': 0.52, 'prec1': 0.736, 'prec2': 0.484, 'prec3': 0.444}",{'prec1': 0},"{'acc': {'nm': 193, 'dm': 369}, 'acc_margin': {'nm': 192, 'dm': 369}, 'prec1': {'nm': 67, 'dm': 91}, 'prec2': {'nm': 30, 'dm': 62}, 'prec3': {'nm': 96, 'dm': 216}}","{'acc': -0.055, 'acc_margin': -0.058, 'prec1': -0.078, 'prec2': -0.086, 'prec3': -0.036}",0,0,0,0.0,0.0,0.0,0,0.578,0.523,0.814,0.736
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.72,0.5851449275362319,0.7089783281733745,1296.0607397556305,1298.1814458370209,,0.0,"{'acc_margin': 0.585, 'prec1': 0.822, 'prec2': 0.57, 'prec3': 0.477}","{'acc_margin': {'nm': 646.0, 'dm': 1104}, 1: {'nm': 240.0, 'dm': 292.0}, 2: {'nm': 77.0, 'dm': 135.0}, 3: {'nm': 329.0, 'dm': 690.0}}","{'acc': 0.585, 'acc_margin': 0.585, 'prec1': 0.83, 'prec2': 0.616, 'prec3': 0.477}",{'prec1': 0},"{'acc': {'nm': 646, 'dm': 1104}, 'acc_margin': {'nm': 646, 'dm': 1104}, 'prec1': {'nm': 240, 'dm': 289}, 'prec2': {'nm': 77, 'dm': 125}, 'prec3': {'nm': 329, 'dm': 690}}","{'acc': 0.488, 'acc_margin': 0.474, 'prec1': 0.753, 'prec2': 0.386, 'prec3': 0.418}",{'prec1': 0},"{'acc': {'nm': 180, 'dm': 369}, 'acc_margin': {'nm': 175, 'dm': 369}, 'prec1': {'nm': 61, 'dm': 81}, 'prec2': {'nm': 17, 'dm': 44}, 'prec3': {'nm': 102, 'dm': 244}}","{'acc': -0.097, 'acc_margin': -0.111, 'prec1': -0.077, 'prec2': -0.23, 'prec3': -0.059}",0,0,0,0.0,0.0,0.0,0,0.585,0.488,0.83,0.753
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.72,0.5588768115942029,0.7893030794165317,778.7695021629333,781.0203244686127,,0.0,"{'acc_margin': 0.559, 'prec1': 0.794, 'prec2': 0.473, 'prec3': 0.478}","{'acc_margin': {'nm': 617.0, 'dm': 1104}, 1: {'nm': 227.0, 'dm': 286.0}, 2: {'nm': 113.0, 'dm': 239.0}, 3: {'nm': 277.0, 'dm': 579.0}}","{'acc': 0.559, 'acc_margin': 0.559, 'prec1': 0.794, 'prec2': 0.473, 'prec3': 0.478}",{'prec1': 0},"{'acc': {'nm': 617, 'dm': 1104}, 'acc_margin': {'nm': 617, 'dm': 1104}, 'prec1': {'nm': 227, 'dm': 286}, 'prec2': {'nm': 113, 'dm': 239}, 'prec3': {'nm': 277, 'dm': 579}}","{'acc': 0.556, 'acc_margin': 0.556, 'prec1': 0.73, 'prec2': 0.526, 'prec3': 0.455}",{'prec1': 0},"{'acc': {'nm': 205, 'dm': 369}, 'acc_margin': {'nm': 205, 'dm': 369}, 'prec1': {'nm': 84, 'dm': 115}, 'prec2': {'nm': 40, 'dm': 76}, 'prec3': {'nm': 81, 'dm': 178}}","{'acc': -0.003, 'acc_margin': -0.003, 'prec1': -0.064, 'prec2': 0.053, 'prec3': -0.023}",0,0,0,0.0,0.0,0.0,0,0.559,0.556,0.794,0.73
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.72,0.5914855072463767,0.6906584992343034,1225.1413803100586,1227.298892736435,,0.0,"{'acc_margin': 0.591, 'prec1': 0.775, 'prec2': 0.508, 'prec3': 0.513}","{'acc_margin': {'nm': 653.0, 'dm': 1104}, 1: {'nm': 259.0, 'dm': 334.0}, 2: {'nm': 126.0, 'dm': 248.0}, 3: {'nm': 268.0, 'dm': 522.0}}","{'acc': 0.591, 'acc_margin': 0.591, 'prec1': 0.775, 'prec2': 0.508, 'prec3': 0.513}",{'prec1': 0},"{'acc': {'nm': 653, 'dm': 1104}, 'acc_margin': {'nm': 653, 'dm': 1104}, 'prec1': {'nm': 259, 'dm': 334}, 'prec2': {'nm': 126, 'dm': 248}, 'prec3': {'nm': 268, 'dm': 522}}","{'acc': 0.537, 'acc_margin': 0.531, 'prec1': 0.731, 'prec2': 0.444, 'prec3': 0.467}",{'prec1': 0},"{'acc': {'nm': 198, 'dm': 369}, 'acc_margin': {'nm': 196, 'dm': 369}, 'prec1': {'nm': 76, 'dm': 104}, 'prec2': {'nm': 36, 'dm': 81}, 'prec3': {'nm': 86, 'dm': 184}}","{'acc': -0.054, 'acc_margin': -0.06, 'prec1': -0.044, 'prec2': -0.064, 'prec3': -0.046}",0,0,0,0.0,0.0,0.0,0,0.591,0.537,0.775,0.731
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.74,0.582427536231884,0.7169517884914464,1081.6186928749084,1083.847666978836,,0.0,"{'acc_margin': 0.582, 'prec1': 0.815, 'prec2': 0.55, 'prec3': 0.485}","{'acc_margin': {'nm': 643.0, 'dm': 1104}, 1: {'nm': 233.0, 'dm': 286.0}, 2: {'nm': 110.0, 'dm': 200.0}, 3: {'nm': 300.0, 'dm': 618.0}}","{'acc': 0.582, 'acc_margin': 0.582, 'prec1': 0.815, 'prec2': 0.55, 'prec3': 0.485}",{'prec1': 0},"{'acc': {'nm': 643, 'dm': 1104}, 'acc_margin': {'nm': 643, 'dm': 1104}, 'prec1': {'nm': 233, 'dm': 286}, 'prec2': {'nm': 110, 'dm': 200}, 'prec3': {'nm': 300, 'dm': 618}}","{'acc': 0.518, 'acc_margin': 0.518, 'prec1': 0.75, 'prec2': 0.435, 'prec3': 0.442}",{'prec1': 0},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 191, 'dm': 369}, 'prec1': {'nm': 69, 'dm': 92}, 'prec2': {'nm': 30, 'dm': 69}, 'prec3': {'nm': 92, 'dm': 208}}","{'acc': -0.064, 'acc_margin': -0.064, 'prec1': -0.065, 'prec2': -0.115, 'prec3': -0.043}",0,0,0,0.0,0.0,0.0,0,0.582,0.518,0.815,0.75
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.74,0.5923913043478262,0.6880733944954126,1738.1438779830933,1740.2816774845123,,0.0,"{'acc_margin': 0.592, 'prec1': 0.793, 'prec2': 0.632, 'prec3': 0.48}","{'acc_margin': {'nm': 654.0, 'dm': 1104}, 1: {'nm': 256.0, 'dm': 323.0}, 2: {'nm': 74.0, 'dm': 117.0}, 3: {'nm': 324.0, 'dm': 675.0}}","{'acc': 0.592, 'acc_margin': 0.592, 'prec1': 0.798, 'prec2': 0.638, 'prec3': 0.486}",{'prec1': 0},"{'acc': {'nm': 654, 'dm': 1104}, 'acc_margin': {'nm': 654, 'dm': 1104}, 'prec1': {'nm': 256, 'dm': 321}, 'prec2': {'nm': 74, 'dm': 116}, 'prec3': {'nm': 324, 'dm': 667}}","{'acc': 0.496, 'acc_margin': 0.493, 'prec1': 0.696, 'prec2': 0.514, 'prec3': 0.417}",{'prec1': -0.044},"{'acc': {'nm': 183, 'dm': 369}, 'acc_margin': {'nm': 182, 'dm': 369}, 'prec1': {'nm': 64, 'dm': 92}, 'prec2': {'nm': 19, 'dm': 37}, 'prec3': {'nm': 100, 'dm': 240}}","{'acc': -0.096, 'acc_margin': -0.099, 'prec1': -0.102, 'prec2': -0.124, 'prec3': -0.069}",0,0,0,0.0,0.0,0.0,0,0.592,0.496,0.798,0.696
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.74,0.5579710144927535,0.7922077922077925,1040.3420054912567,1042.5694329738617,,0.0,"{'acc_margin': 0.558, 'prec1': 0.756, 'prec2': 0.524, 'prec3': 0.474}","{'acc_margin': {'nm': 616.0, 'dm': 1104}, 1: {'nm': 223.0, 'dm': 295.0}, 2: {'nm': 100.0, 'dm': 191.0}, 3: {'nm': 293.0, 'dm': 618.0}}","{'acc': 0.558, 'acc_margin': 0.558, 'prec1': 0.756, 'prec2': 0.524, 'prec3': 0.474}",{'prec1': 0},"{'acc': {'nm': 616, 'dm': 1104}, 'acc_margin': {'nm': 616, 'dm': 1104}, 'prec1': {'nm': 223, 'dm': 295}, 'prec2': {'nm': 100, 'dm': 191}, 'prec3': {'nm': 293, 'dm': 618}}","{'acc': 0.55, 'acc_margin': 0.55, 'prec1': 0.672, 'prec2': 0.618, 'prec3': 0.456}",{'prec1': -0.068},"{'acc': {'nm': 203, 'dm': 369}, 'acc_margin': {'nm': 203, 'dm': 369}, 'prec1': {'nm': 80, 'dm': 119}, 'prec2': {'nm': 34, 'dm': 55}, 'prec3': {'nm': 89, 'dm': 195}}","{'acc': -0.008, 'acc_margin': -0.008, 'prec1': -0.084, 'prec2': 0.094, 'prec3': -0.018}",0,0,0,0.0,0.0,0.0,0,0.558,0.55,0.756,0.672
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.74,0.5978260869565217,0.6727272727272727,1839.2864944934845,1841.4670193195343,,0.0,"{'acc_margin': 0.598, 'prec1': 0.807, 'prec2': 0.527, 'prec3': 0.507}","{'acc_margin': {'nm': 660.0, 'dm': 1104}, 1: {'nm': 259.0, 'dm': 321.0}, 2: {'nm': 116.0, 'dm': 220.0}, 3: {'nm': 286.0, 'dm': 564.0}}","{'acc': 0.599, 'acc_margin': 0.598, 'prec1': 0.807, 'prec2': 0.53, 'prec3': 0.507}",{'prec1': 0},"{'acc': {'nm': 661, 'dm': 1104}, 'acc_margin': {'nm': 660, 'dm': 1104}, 'prec1': {'nm': 259, 'dm': 321}, 'prec2': {'nm': 116, 'dm': 219}, 'prec3': {'nm': 286, 'dm': 564}}","{'acc': 0.518, 'acc_margin': 0.515, 'prec1': 0.734, 'prec2': 0.457, 'prec3': 0.439}",{'prec1': -0.006},"{'acc': {'nm': 191, 'dm': 369}, 'acc_margin': {'nm': 190, 'dm': 369}, 'prec1': {'nm': 69, 'dm': 94}, 'prec2': {'nm': 32, 'dm': 70}, 'prec3': {'nm': 90, 'dm': 205}}","{'acc': -0.081, 'acc_margin': -0.083, 'prec1': -0.073, 'prec2': -0.073, 'prec3': -0.068}",0,0,0,0.0,0.0,0.0,0,0.599,0.518,0.807,0.734
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.76,0.5905797101449276,0.6932515337423311,1119.6773660182953,1121.9067041873932,,0.0,"{'acc_margin': 0.591, 'prec1': 0.797, 'prec2': 0.554, 'prec3': 0.497}","{'acc_margin': {'nm': 652.0, 'dm': 1104}, 1: {'nm': 247.0, 'dm': 310.0}, 2: {'nm': 108.0, 'dm': 195.0}, 3: {'nm': 298.0, 'dm': 599.0}}","{'acc': 0.591, 'acc_margin': 0.591, 'prec1': 0.797, 'prec2': 0.554, 'prec3': 0.497}",{'prec1': 0},"{'acc': {'nm': 653, 'dm': 1104}, 'acc_margin': {'nm': 652, 'dm': 1104}, 'prec1': {'nm': 247, 'dm': 310}, 'prec2': {'nm': 108, 'dm': 195}, 'prec3': {'nm': 298, 'dm': 599}}","{'acc': 0.52, 'acc_margin': 0.52, 'prec1': 0.714, 'prec2': 0.448, 'prec3': 0.442}",{'prec1': -0.046},"{'acc': {'nm': 192, 'dm': 369}, 'acc_margin': {'nm': 192, 'dm': 369}, 'prec1': {'nm': 75, 'dm': 105}, 'prec2': {'nm': 30, 'dm': 67}, 'prec3': {'nm': 87, 'dm': 197}}","{'acc': -0.071, 'acc_margin': -0.071, 'prec1': -0.083, 'prec2': -0.106, 'prec3': -0.055}",0,0,0,0.0,0.0,0.0,0,0.591,0.52,0.797,0.714
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.76,0.592391304347826,0.6880733944954129,1550.906371831894,1553.0558080673218,,0.0,"{'acc_margin': 0.592, 'prec1': 0.815, 'prec2': 0.588, 'prec3': 0.489}","{'acc_margin': {'nm': 654.0, 'dm': 1104}, 1: {'nm': 255.0, 'dm': 313.0}, 2: {'nm': 77.0, 'dm': 131.0}, 3: {'nm': 323.0, 'dm': 661.0}}","{'acc': 0.593, 'acc_margin': 0.592, 'prec1': 0.815, 'prec2': 0.588, 'prec3': 0.489}",{'prec1': 0},"{'acc': {'nm': 655, 'dm': 1104}, 'acc_margin': {'nm': 654, 'dm': 1104}, 'prec1': {'nm': 255, 'dm': 313}, 'prec2': {'nm': 77, 'dm': 131}, 'prec3': {'nm': 323, 'dm': 660}}","{'acc': 0.504, 'acc_margin': 0.504, 'prec1': 0.693, 'prec2': 0.419, 'prec3': 0.436}",{'prec1': -0.067},"{'acc': {'nm': 186, 'dm': 369}, 'acc_margin': {'nm': 186, 'dm': 369}, 'prec1': {'nm': 70, 'dm': 101}, 'prec2': {'nm': 18, 'dm': 43}, 'prec3': {'nm': 98, 'dm': 225}}","{'acc': -0.089, 'acc_margin': -0.088, 'prec1': -0.122, 'prec2': -0.169, 'prec3': -0.053}",0,0,0,0.0,0.0,0.0,0,0.593,0.504,0.815,0.693
ctmc,3,3,simplified_arbitrary1_shrinkage,3,0,1,0.76,0.5643115942028986,0.7720706260032103,1118.7421979904175,1120.9666199684143,,0.0,"{'acc_margin': 0.564, 'prec1': 0.792, 'prec2': 0.502, 'prec3': 0.478}","{'acc_margin': {'nm': 623.0, 'dm': 1104}, 1: {'nm': 229.0, 'dm': 289.0}, 2: {'nm': 108.0, 'dm': 215.0}, 3: {'nm': 287.0, 'dm': 600.0}}","{'acc': 0.565, 'acc_margin': 0.564, 'prec1': 0.792, 'prec2': 0.502, 'prec3': 0.478}",{'prec1': 0},"{'acc': {'nm': 624, 'dm': 1104}, 'acc_margin': {'nm': 623, 'dm': 1104}, 'prec1': {'nm': 229, 'dm': 289}, 'prec2': {'nm': 108, 'dm': 215}, 'prec3': {'nm': 287, 'dm': 600}}","{'acc': 0.566, 'acc_margin': 0.564, 'prec1': 0.735, 'prec2': 0.569, 'prec3': 0.466}",{'prec1': -0.025},"{'acc': {'nm': 209, 'dm': 369}, 'acc_margin': {'nm': 208, 'dm': 369}, 'prec1': {'nm': 83, 'dm': 113}, 'prec2': {'nm': 37, 'dm': 65}, 'prec3': {'nm': 89, 'dm': 191}}","{'acc': 0.001, 'acc_margin': 0.0, 'prec1': -0.057, 'prec2': 0.067, 'prec3': -0.012}",0,0,0,0.0,0.0,0.0,0,0.565,0.566,0.792,0.735
ctmc,3,4,simplified_arbitrary1_shrinkage,6,0,1,0.76,0.5932971014492754,0.6854961832061068,1177.4262499809265,1179.581370830536,,0.0,"{'acc_margin': 0.593, 'prec1': 0.794, 'prec2': 0.574, 'prec3': 0.496}","{'acc_margin': {'nm': 655.0, 'dm': 1104}, 1: {'nm': 250.0, 'dm': 315.0}, 2: {'nm': 101.0, 'dm': 176.0}, 3: {'nm': 304.0, 'dm': 613.0}}","{'acc': 0.593, 'acc_margin': 0.593, 'prec1': 0.794, 'prec2': 0.574, 'prec3': 0.496}",{'prec1': 0},"{'acc': {'nm': 655, 'dm': 1104}, 'acc_margin': {'nm': 655, 'dm': 1104}, 'prec1': {'nm': 250, 'dm': 315}, 'prec2': {'nm': 101, 'dm': 176}, 'prec3': {'nm': 304, 'dm': 613}}","{'acc': 0.547, 'acc_margin': 0.542, 'prec1': 0.753, 'prec2': 0.545, 'prec3': 0.462}",{'prec1': -0.007},"{'acc': {'nm': 202, 'dm': 369}, 'acc_margin': {'nm': 200, 'dm': 369}, 'prec1': {'nm': 70, 'dm': 93}, 'prec2': {'nm': 30, 'dm': 55}, 'prec3': {'nm': 102, 'dm': 221}}","{'acc': -0.046, 'acc_margin': -0.051, 'prec1': -0.041, 'prec2': -0.029, 'prec3': -0.034}",0,0,0,0.0,0.0,0.0,0,0.593,0.547,0.794,0.753
ctmc,3,1,simplified_arbitrary1_shrinkage,3,0,1,0.78,0.582427536231884,0.7169517884914464,1142.8715860843658,1145.002053976059,,0.0,"{'acc_margin': 0.582, 'prec1': 0.81, 'prec2': 0.555, 'prec3': 0.486}","{'acc_margin': {'nm': 643.0, 'dm': 1104}, 1: {'nm': 234.0, 'dm': 289.0}, 2: {'nm': 106.0, 'dm': 191.0}, 3: {'nm': 303.0, 'dm': 624.0}}","{'acc': 0.582, 'acc_margin': 0.582, 'prec1': 0.81, 'prec2': 0.555, 'prec3': 0.486}",{'prec1': 0},"{'acc': {'nm': 643, 'dm': 1104}, 'acc_margin': {'nm': 643, 'dm': 1104}, 'prec1': {'nm': 234, 'dm': 289}, 'prec2': {'nm': 106, 'dm': 191}, 'prec3': {'nm': 303, 'dm': 624}}","{'acc': 0.509, 'acc_margin': 0.509, 'prec1': 0.734, 'prec2': 0.431, 'prec3': 0.433}",{'prec1': -0.046},"{'acc': {'nm': 188, 'dm': 369}, 'acc_margin': {'nm': 188, 'dm': 369}, 'prec1': {'nm': 69, 'dm': 94}, 'prec2': {'nm': 28, 'dm': 65}, 'prec3': {'nm': 91, 'dm': 210}}","{'acc': -0.073, 'acc_margin': -0.073, 'prec1': -0.076, 'prec2': -0.124, 'prec3': -0.053}",0,0,0,0.0,0.0,0.0,0,0.582,0.509,0.81,0.734
ctmc,3,2,simplified_arbitrary1_shrinkage,7,0,1,0.78,0.5652173913043479,0.769230769230769,799.1227078437805,801.3722207546234,,0.0,"{'acc_margin': 0.565, 'prec1': 0.819, 'prec2': 0.506, 'prec3': 0.479}","{'acc_margin': {'nm': 624.0, 'dm': 1104}, 1: {'nm': 222.0, 'dm': 271.0}, 2: {'nm': 80.0, 'dm': 158.0}, 3: {'nm': 323.0, 'dm': 675.0}}","{'acc': 0.566, 'acc_margin': 0.565, 'prec1': 0.819, 'prec2': 0.506, 'prec3': 0.479}",{'prec1': 0},"{'acc': {'nm': 625, 'dm': 1104}, 'acc_margin': {'nm': 624, 'dm': 1104}, 'prec1': {'nm': 222, 'dm': 271}, 'prec2': {'nm': 80, 'dm': 158}, 'prec3': {'nm': 323, 'dm': 675}}","{'acc': 0.501, 'acc_margin': 0.488, 'prec1': 0.727, 'prec2': 0.438, 'prec3': 0.429}",{'prec1': -0.053},"{'acc': {'nm': 185, 'dm': 369}, 'acc_margin': {'nm': 180, 'dm': 369}, 'prec1': {'nm': 64, 'dm': 88}, 'prec2': {'nm': 21, 'dm': 48}, 'prec3': {'nm': 100, 'dm': 233}}","{'acc': -0.065, 'acc_margin': -0.077, 'prec1': -0.092, 'prec2': -0.068, 'prec3': -0.05}",0,0,0,0.0,0.0,0.0,0,0.566,0.501,0.819,0.727
